 227.09        2.734375 
 227.625       2.519531 
 228.095       2.421875 
 228.6         2.128906 
 229.065       2.226563 
 229.595       2.03125 
 230.095       1.933594 
 230.605       1.679687 
 231.105       1.503906 
 231.595       1.503906 
 232.09        1.425781 
 232.62        1.386719 
 233.095       .9179687 
 233.61        1.132812 
 234.08        1.210937 
 234.605       .9570311 
 235.12        .9374999 
 235.58        .8203124 
 236.065       .7617186 
 236.605       .7226562 
 237.11        .6445312 
 237.62        .4882812 
 238.1         .5664062 
 238.595       .5078125 
 239.135       .4492187 
 239.615       .4101562 
 240.115       .5078125 
 240.605       .390625 
 241.105       .1757812 
 241.6         .546875 
 242.105       .1953125 
 242.605       .1953125 
 243.095       7.812499E-02 
 243.575       .2539062 
 244.09        .1367187 
 244.58        .1171875 
 245.09        .1757812 
 245.585       .1367187 
 246.115       3.906249E-02 
 246.595      -.2734375 
 247.11        .1367187 
 247.57       -3.906249E-02 
 248.095       9.765624E-02 
 248.62        3.906249E-02 
 249.09        .1171875 
 249.59       -.1171875 
 250.09       -.078125 
 250.6        -1.953125E-02 
 251.08        0 
 251.595      -.15625 
 252.1         0 
 252.6         5.859375E-02 
 253.1         .15625 
 253.615       .0390625 
 254.105       0 
 254.595      -1.953125E-02 
 255.1        -.0390625 
 255.655      -.1953125 
 256.14        1.953125E-02 
 256.56        1.953125E-02 
 257.06        .15625 
 257.61        .0390625 
 258.115       1.953127E-02 
 258.6         .1953125 
 259.055       9.765624E-02 
 259.625      -.0390625 
 260.08        .1171875 
 260.61        .1757812 
 261.09       -5.859375E-02 
 261.62        9.765624E-02 
 262.09        3.906249E-02 
 262.595      -5.859375E-02 
 263.095      -7.812499E-02 
 263.625       7.450581E-09 
 264.105      -.0390625 
 264.565      -3.906249E-02 
 265.12        7.812499E-02 
 265.58        7.812499E-02 
 266.115      -5.859375E-02 
 266.61       -5.859374E-02 
 267.12        5.859374E-02 
 267.615      -.0390625 
 268.055      -5.859375E-02 
 268.615      -.078125 
 269.1         3.906249E-02 
 269.575      -.1367187 
 270.095       9.765624E-02 
 270.615       1.953125E-02 
 271.11       -1.490116E-08 
 271.645      -.15625 
 272.12       -5.859375E-02 
 272.55       -.1367187 
 273.075       .0390625 
 273.595      -.078125 
 274.1         5.859374E-02 
 274.6        -1.953125E-02 
 275.085      -9.765625E-02 
 275.56        .0390625 
 276.1        -1.953124E-02 
 276.57        5.859375E-02 
 277.075      -.1757812 
 277.615      -9.765624E-02 
 278.09       -5.859377E-02 
 278.625      -1.953125E-02 
 279.085      -1.953125E-02 
 279.6        -.1367187 
 280.105      -.078125 
 280.595      -1.953125E-02 
 281.085      -.1171875 
 281.575      -9.765625E-02 
 282.1        -.078125 
 282.575       5.859374E-02 
 283.08       -.1757812 
 283.595      -7.812499E-02 
 284.12       -.0390625 
 284.63       -.078125 
 285.095       5.859375E-02 
 285.57       -.078125 
 286.095      -.1953125 
 286.575      -.2148437 
 287.09       -5.859375E-02 
 287.585       5.859375E-02 
 288.105      -.1367187 
 288.575       3.906247E-02 
 289.095      -7.812497E-02 
 289.595      -1.953125E-02 
 290.105      -9.765625E-02 
 290.605      -1.953125E-02 
 291.08       -9.765625E-02 
 291.61       -.078125 
 292.105      -3.906247E-02 
 292.59       -.078125 
 293.1        -9.765622E-02 
 293.59       -9.765622E-02 
 294.08       -1.953125E-02 
 294.61       -.234375 
 295.11       -.15625 
 295.58       -.1367187 
 296.08       -.0390625 
 296.605      -.1171875 
 297.065      -.15625 
 297.6        -.234375 
 298.13       -.1367187 
 298.59       -.2929687 
 299.075      -.2734375 
 299.615      -.1953125 
 300.13       -.2148437 
 300.635      -.1367188 
 301.095      -.15625 
 301.585      -.15625 
 302.105      -.2148437 
 302.63       -.2148437 
 303.12       -.15625 
 303.595      -.15625 
 304.075      -.1367187 
 304.605      -.1953125 
 305.085      -.2539062 
 305.56       -.2148437 
 306.075      -.1367188 
 306.585      -.2148437 
 307.09       -.234375 
 307.59       -.3515625 
 308.085      -.078125 
 308.59       -.2539063 
 309.065      -.1367188 
 309.555      -.2539063 
 310.135      -.15625 
 310.65       -.1757812 
 311.135      -.234375 
 311.615      -.2148437 
 312.14       -.234375 
 312.63       -.1953125 
 313.145      -.1367188 
 313.625      -.1757812 
 314.115      -.2148437 
 314.625      -.1171875 
 315.125      -.1367187 
 315.63       -.1367188 
 316.09       -.1953125 
 316.555      -.1171875 
